0,0.003,0,86,0.6000000000000001
0.5,0.003,0,39,0.0
1.0,0.008,0,28,0.0
1.5,0.008,0,23,0.0
2.0,0.008,1,25,0.0
2.5,0.008,1,31,0.0
3.0,0.011,1,34,0.0
3.5,0.013,1,37,0.0
4.0,0.023,1,39,0.0
4.5,0.029,1,41,0.0
5.0,0.021,1,44,0.0
5.5,0.018,1,45,0.0
6.0,0.015,2,46,0.0
6.5,0.016,2,47,0.0
7.0,0.016,2,48,0.0
7.5,0.016,2,48,0.0
8.0,0.018,2,49,0.0
8.5,0.018,2,50,0.0
9.0,0.018,3,50,0.0
9.5,0.019,3,51,0.0
10.0,0.023,3,54,0.0
10.5,0.024,3,56,0.0
11.0,0.029,3,60,0.0
11.5,0.032,3,63,0.0
12.0,0.035,4,68,0.0
12.5,0.035,4,70,0.0
13.0,0.035,4,71,0.0
13.5,0.031,4,73,0.0
14.0,0.026,5,74,0.0
14.5,0.023,5,75,0.0
15.0,0.018,5,76,0.0
15.5,0.019,5,77,0.0
16.0,0.018,5,78,0.0
16.5,0.016,6,79,0.0
17.0,0.016,6,78,0.0
17.5,0.016,6,79,0.0
18.0,0.016,6,79,0.0
18.5,0.016,7,80,0.0
19.0,0.016,7,80,0.0
19.5,0.019,7,83,0.0
20.0,0.026,7,85,0.0
20.5,0.029,8,88,0.0
21.0,0.029,8,90,0.0
21.5,0.029,8,93,0.0
22.0,0.026,9,94,0.0
22.5,0.021,9,95,1.8
23.0,0.021,9,95,3.6
23.5,0.019,10,96,5.4
24.0,0.019,10,98,6.0
24.5,0.018,10,99,6.0
25.0,0.019,10,100,5.4
25.5,0.018,11,101,4.800000000000001
26.0,0.019,11,100,4.2
26.5,0.018,11,101,4.2
27.0,0.018,12,101,4.2
27.5,0.015,12,101,4.2
28.0,0.015,12,102,4.2
28.5,0.015,13,102,4.2
29.0,0.021,13,103,6.6000000000000005
29.5,0.024,13,106,10.3
30.0,0.026,14,108,12.100000000000001
30.5,0.026,14,111,13.3
31.0,0.026,14,114,13.3
31.5,0.024,15,115,12.700000000000001
32.0,0.023,15,118,12.100000000000001
32.5,0.023,15,120,12.100000000000001
33.0,0.024,16,120,9.1
33.5,0.023,16,122,7.800000000000001
34.0,0.018,16,121,6.6000000000000005
34.5,0.018,17,123,6.6000000000000005
35.0,0.021,17,123,6.0
35.5,0.021,17,124,5.4
36.0,0.016,18,125,4.800000000000001
36.5,0.016,18,126,4.800000000000001
37.0,0.021,19,126,4.800000000000001
37.5,0.024,19,125,3.0
38.0,0.019,19,125,2.4000000000000004
38.5,0.015,20,126,1.8
39.0,0.011,20,126,1.2000000000000002
39.5,0.011,20,126,0.6000000000000001
40.0,0.021,21,125,0.6000000000000001
40.5,0.021,21,124,1.2000000000000002
41.0,0.016,22,124,1.2000000000000002
41.5,0.015,22,123,0.6000000000000001
42.0,0.013,22,123,0.0
42.5,0.016,23,122,0.0
43.0,0.019,23,122,0.0
43.5,0.018,23,123,0.0
44.0,0.016,24,122,0.0
44.5,0.015,24,122,0.0
45.0,0.018,25,122,0.0
45.5,0.018,25,122,0.0
46.0,0.013,25,122,0.0
46.5,0.015,26,122,0.0
47.0,0.019,26,123,0.0
47.5,0.021,26,123,0.0
48.0,0.018,27,123,0.0
48.5,0.015,27,122,0.0
49.0,0.01,28,122,0.0
49.5,0.01,28,122,0.0
50.0,0.015,28,121,0.0
50.5,0.018,29,120,0.6000000000000001
51.0,0.016,29,119,2.4000000000000004
51.5,0.016,29,120,3.0
52.0,0.016,30,120,3.0
52.5,0.016,30,119,3.0
53.0,0.016,30,119,2.4000000000000004
53.5,0.011,31,118,2.4000000000000004
54.0,0.013,31,118,2.4000000000000004
54.5,0.015,31,117,2.4000000000000004
55.0,0.016,32,117,3.0
55.5,0.016,32,117,3.0
56.0,0.016,33,117,3.6
56.5,0.015,33,117,3.6
57.0,0.011,33,117,3.6
57.5,0.018,34,117,3.0
58.0,0.018,34,116,2.4000000000000004
58.5,0.019,34,116,2.4000000000000004
59.0,0.015,35,116,3.0
59.5,0.011,35,116,3.0
60.0,0.011,35,115,2.4000000000000004
60.5,0.015,36,115,3.0
61.0,0.015,36,115,3.0
61.5,0.015,36,115,2.4000000000000004
62.0,0.016,37,115,2.4000000000000004
