Time,Torque,Angle,Rotating speed,Power
48.5,0.006,28,122,0.0
49.0,0.01,28,121,0.0
49.5,0.008,28,121,0.0
50.0,0.005,29,120,0.0
50.5,0.008,29,120,0.0
51.0,0.006,29,121,0.0
51.5,0.011,30,120,0.6000000000000001
52.0,0.008,30,121,0.6000000000000001
52.5,0.008,30,121,0.6000000000000001
53.0,0.008,31,121,0.6000000000000001
53.5,0.006,31,120,0.6000000000000001
54.0,0.008,32,120,0.6000000000000001
54.5,0.006,32,120,0.6000000000000001
55.0,0.006,32,119,0.6000000000000001
55.5,0.006,33,118,2.4000000000000004
56.0,0.006,33,118,3.6
56.5,0.01,33,119,4.2
57.0,0.008,34,119,3.6
57.5,0.008,34,118,3.6
58.0,0.008,34,117,3.0
58.5,0.006,35,117,3.0
59.0,0.005,35,116,3.0
59.5,0.006,35,116,3.6
60.0,0.01,36,116,3.6
60.5,0.01,36,116,4.2
61.0,0.006,37,116,4.800000000000001
61.5,0.006,37,116,4.800000000000001
62.0,0.006,37,116,4.2
62.5,0.008,38,116,3.6
63.0,0.008,38,115,3.6
63.5,0.006,38,115,3.6
64.0,0.006,39,115,3.6
64.5,0.008,39,115,4.2
65.0,0.008,39,115,3.6
65.5,0.008,40,114,3.6
66.0,0.006,40,114,3.6
66.5,0.008,40,114,3.6
67.0,0.006,41,114,3.0
67.5,0.01,41,114,3.0
68.0,0.008,41,114,3.0
68.5,0.008,42,113,3.0
69.0,0.008,42,113,3.6
69.5,0.006,42,113,3.0
70.0,0.006,43,113,2.4000000000000004
70.5,0.005,43,113,1.8
71.0,0.008,43,113,1.8
71.5,0.006,44,113,1.8
72.0,0.006,44,112,1.2000000000000002
72.5,0.006,44,111,1.2000000000000002
73.0,0.006,45,110,1.2000000000000002
73.5,0.008,45,109,1.2000000000000002
74.0,0.006,45,109,1.8
74.5,0.006,46,109,1.2000000000000002
75.0,0.005,46,108,0.6000000000000001
75.5,0.008,46,108,0.0
76.0,0.006,47,108,0.0
76.5,0.006,47,108,0.0
77.0,0.006,47,108,0.0
77.5,0.008,48,107,0.0
78.0,0.008,48,108,0.0
78.5,0.008,48,108,0.0
79.0,0.01,49,107,0.0
79.5,0.008,49,108,0.0
80.0,0.008,49,108,0.0
80.5,0.008,50,109,0.6000000000000001
81.0,0.008,50,109,0.6000000000000001
81.5,0.006,50,109,0.6000000000000001
82.0,0.008,51,109,0.6000000000000001
82.5,0.006,51,109,0.0
83.0,0.008,51,108,0.0
83.5,0.008,52,108,0.0
84.0,0.006,52,108,0.6000000000000001
84.5,0.01,52,107,2.4000000000000004
85.0,0.006,53,107,3.6
85.5,0.01,53,108,4.2
86.0,0.006,53,107,3.6
86.5,0.006,54,107,3.6
87.0,0.005,54,107,3.0
87.5,0.006,54,106,3.0
88.0,0.006,54,106,3.0
88.5,0.008,55,105,3.0
89.0,0.005,55,105,3.6
89.5,0.008,55,105,3.6
90.0,0.005,56,106,4.2
90.5,0.005,56,106,4.800000000000001
91.0,0.008,56,106,4.800000000000001
91.5,0.006,57,106,4.2
92.0,0.006,57,106,4.2
92.5,0.006,57,105,3.6
93.0,0.006,58,105,3.6
93.5,0.01,60,105,3.6
94.0,0.008,60,105,3.6
94.5,0.008,60,105,3.0
95.0,0.006,61,105,3.0
95.5,0.006,61,105,3.0
96.0,0.006,61,106,3.0
96.5,0.008,61,105,3.0
97.0,0.006,62,105,3.6
97.5,0.011,62,104,2.4000000000000004
98.0,0.005,62,105,1.8
98.5,0.008,63,105,1.8
99.0,0.006,63,105,1.2000000000000002
99.5,0.008,63,104,1.2000000000000002
100.0,0.006,64,104,1.2000000000000002
100.5,0.008,64,103,1.2000000000000002
101.0,0.005,64,103,1.2000000000000002
101.5,0.006,65,102,1.2000000000000002
102.0,0.008,65,102,1.2000000000000002
102.5,0.006,65,101,1.2000000000000002
103.0,0.005,66,101,0.6000000000000001
103.5,0.008,66,101,0.0
104.0,0.006,66,101,0.0
104.5,0.006,66,101,0.0
105.0,0.006,67,102,0.0
105.5,0.008,67,101,0.0
106.0,0.006,67,101,0.0
106.5,0.01,68,101,0.0
107.0,0.006,68,102,0.0
107.5,0.008,68,102,0.0
108.0,0.006,69,102,0.0
108.5,0.008,69,102,0.0
109.0,0.008,69,103,0.0
109.5,0.008,70,103,0.6000000000000001
110.0,0.006,70,104,0.6000000000000001
110.5,0.008,70,103,0.6000000000000001
111.0,0.008,70,103,0.0
111.5,0.006,71,103,0.0
112.0,0.01,71,103,0.0
112.5,0.006,71,102,0.6000000000000001
113.0,0.01,72,102,1.8
113.5,0.006,72,102,3.6
114.0,0.008,72,102,4.2
114.5,0.008,73,103,4.2
115.0,0.011,73,103,3.6
115.5,0.006,73,102,3.6
116.0,0.008,74,102,3.0
116.5,0.006,74,101,3.0
117.0,0.008,74,101,3.0
117.5,0.005,74,101,3.6
118.0,0.011,75,101,3.6
118.5,0.006,75,101,3.6
119.0,0.006,75,101,4.2
119.5,0.006,76,101,4.800000000000001
120.0,0.006,76,102,4.800000000000001
120.5,0.005,76,102,4.800000000000001
121.0,0.01,77,102,4.2
121.5,0.006,77,102,3.6
122.0,0.008,77,102,3.6
122.5,0.006,78,101,3.6
123.0,0.006,78,101,4.2
123.5,0.005,78,102,4.2
124.0,0.01,78,102,3.6
124.5,0.01,79,101,4.2
125.0,0.008,79,101,4.2
125.5,0.006,79,102,3.6
126.0,0.006,80,102,3.6
126.5,0.005,80,102,3.0
127.0,0.01,80,102,3.0
127.5,0.008,81,102,3.0
128.0,0.008,81,102,3.6
128.5,0.006,81,101,3.6
129.0,0.006,82,102,3.0
129.5,0.005,82,101,2.4000000000000004
130.0,0.011,82,102,1.8
130.5,0.006,82,102,1.8
131.0,0.011,83,102,1.8
131.5,0.006,83,101,1.2000000000000002
132.0,0.006,83,101,1.2000000000000002
132.5,0.006,84,100,1.2000000000000002
133.0,0.01,84,100,1.2000000000000002
133.5,0.006,84,99,1.2000000000000002
134.0,0.008,85,99,1.8
134.5,0.006,85,99,1.2000000000000002
135.0,0.006,85,99,0.0
135.5,0.005,85,99,0.0
136.0,0.008,86,99,0.0
136.5,0.006,86,99,0.0
137.0,0.008,86,99,0.0
137.5,0.006,87,99,0.0
138.0,0.006,87,99,0.0
138.5,0.005,87,99,0.0
139.0,0.01,88,99,0.0
139.5,0.005,88,100,0.0
140.0,0.008,88,100,0.0
140.5,0.006,88,100,0.0
141.0,0.008,89,101,0.6000000000000001
141.5,0.005,89,101,0.6000000000000001
142.0,0.008,89,101,0.6000000000000001
142.5,0.006,90,102,0.0
143.0,0.01,90,101,0.6000000000000001
143.5,0.006,90,101,0.0
144.0,0.008,91,101,0.0
144.5,0.005,91,101,0.0
145.0,0.008,91,100,1.2000000000000002
145.5,0.006,91,100,3.0
146.0,0.01,92,100,3.6
146.5,0.006,92,101,4.2
147.0,0.006,92,101,3.6
147.5,0.005,93,101,3.6
148.0,0.008,93,100,3.6
148.5,0.006,93,100,3.6
149.0,0.008,94,100,3.0
149.5,0.008,94,100,3.6
150.0,0.006,94,99,3.6
150.5,0.005,94,100,3.6
151.0,0.006,95,100,3.6
151.5,0.005,95,100,4.2
152.0,0.008,95,100,4.800000000000001
152.5,0.006,96,101,4.800000000000001
153.0,0.005,96,101,4.2
153.5,0.005,96,101,4.2
154.0,0.006,97,101,3.6
154.5,0.006,97,100,3.6
155.0,0.008,97,100,3.6
155.5,0.005,97,100,4.800000000000001
156.0,0.005,98,101,4.2
156.5,0.005,98,100,3.6
157.0,0.006,98,101,3.6
157.5,0.005,99,101,3.6
158.0,0.01,99,101,3.6
158.5,0.006,99,101,3.6
159.0,0.005,100,101,3.0
159.5,0.005,100,101,3.0
160.0,0.006,100,101,3.0
160.5,0.005,101,101,3.0
161.0,0.008,101,101,3.6
161.5,0.006,101,101,3.0
162.0,0.005,102,101,2.4000000000000004
162.5,0.005,102,101,1.8
163.0,0.006,102,102,1.8
163.5,0.005,102,102,1.2000000000000002
164.0,0.01,103,101,1.2000000000000002
164.5,0.006,103,100,1.2000000000000002
165.0,0.003,103,100,1.2000000000000002
165.5,0.005,104,99,1.2000000000000002
166.0,0.006,104,99,1.2000000000000002
166.5,0.005,104,98,1.2000000000000002
167.0,0.006,105,98,0.6000000000000001
167.5,0.005,105,98,0.0
168.0,0.003,105,98,0.0
168.5,0.003,105,98,0.0
169.0,0.003,106,99,0.0
169.5,0.006,106,99,0.0
170.0,0.003,106,98,0.0
170.5,0.006,107,98,0.0
171.0,0.005,107,98,0.0
171.5,0.005,107,98,0.0
172.0,0.003,107,99,0.0
172.5,0.005,108,100,0.0
173.0,0.005,108,99,0.0
173.5,0.006,108,100,0.6000000000000001
174.0,0.003,109,101,0.6000000000000001
174.5,0.006,109,101,0.6000000000000001
175.0,0.005,109,101,0.6000000000000001
175.5,0.005,110,101,0.6000000000000001
176.0,0.005,110,100,0.0
176.5,0.005,110,100,0.0
177.0,0.005,111,100,0.0
177.5,0.006,111,100,1.2000000000000002
178.0,0.005,111,99,3.0
178.5,0.006,111,100,3.6
179.0,0.005,112,100,4.2
179.5,0.006,112,100,4.2
180.0,0.005,112,100,3.6
180.5,0.006,113,100,3.6
181.0,0.003,113,99,3.6
181.5,0.006,113,99,3.0
182.0,0.003,113,99,3.0
182.5,0.006,114,99,3.6
183.0,0.003,114,99,4.2
183.5,0.006,114,99,4.2
184.0,0.005,115,99,4.800000000000001
184.5,0.005,115,100,4.800000000000001
185.0,0.003,115,100,4.800000000000001
185.5,0.006,116,100,4.800000000000001
186.0,0.005,116,100,4.2
186.5,0.005,116,100,4.2
187.0,0.003,117,100,4.2
187.5,0.003,117,100,4.2
188.0,0.005,117,100,4.2
188.5,0.006,117,100,4.2
189.0,0.005,118,100,4.2
189.5,0.005,118,100,4.2
190.0,0.003,119,100,3.6
190.5,0.003,119,100,3.6
191.0,0.006,119,100,3.0
191.5,0.008,120,100,3.0
192.0,0.005,120,100,3.0
192.5,0.005,120,100,3.0
193.0,0.005,120,100,3.6
193.5,0.005,121,100,3.0
194.0,0.006,121,100,2.4000000000000004
194.5,0.006,121,100,1.8
195.0,0.006,122,101,1.8
195.5,0.005,122,101,1.2000000000000002
196.0,0.005,122,100,1.2000000000000002
196.5,0.005,123,100,1.2000000000000002
197.0,0.008,123,99,1.2000000000000002
197.5,0.006,123,99,1.2000000000000002
198.0,0.005,123,98,1.2000000000000002
198.5,0.005,124,98,1.8
199.0,0.003,124,98,1.2000000000000002
199.5,0.003,124,98,0.0
200.0,0.006,125,98,0.0
200.5,0.006,125,98,0.0
201.0,0.005,125,98,0.0
201.5,0.005,126,98,0.0
202.0,0.003,126,98,0.0
202.5,0.005,126,98,0.0
203.0,0.005,126,98,0.0
203.5,0.005,127,98,0.0
204.0,0.005,127,98,0.0
204.5,0.006,127,99,0.0
205.0,0.003,128,99,0.0
205.5,0.005,128,99,0.0
206.0,0.005,128,100,0.0
206.5,0.005,128,100,0.6000000000000001
207.0,0.005,129,101,0.6000000000000001
207.5,0.006,129,100,0.0
208.0,0.005,129,100,0.0
208.5,0.006,130,100,0.0
209.0,0.005,130,100,0.0
209.5,0.006,130,99,0.6000000000000001
210.0,0.005,131,99,2.4000000000000004
210.5,0.006,131,99,3.6
211.0,0.005,131,99,4.2
211.5,0.006,131,100,4.2
212.0,0.006,132,100,4.2
212.5,0.006,132,100,4.2
213.0,0.006,132,99,3.6
213.5,0.006,133,99,3.0
214.0,0.005,133,99,3.0
214.5,0.008,133,99,3.6
215.0,0.005,134,99,3.6
215.5,0.006,134,99,4.2
216.0,0.006,134,100,4.2
216.5,0.006,135,100,4.800000000000001
217.0,0.005,135,100,4.800000000000001
217.5,0.008,135,100,4.800000000000001
218.0,0.005,135,101,4.2
218.5,0.005,136,100,4.2
219.0,0.005,136,100,3.6
219.5,0.005,136,100,3.6
220.0,0.005,137,100,4.2
220.5,0.006,137,100,4.800000000000001
221.0,0.006,137,100,4.2
221.5,0.006,137,100,4.2
222.0,0.005,138,100,4.2
222.5,0.008,138,100,3.6
223.0,0.005,138,101,3.6
223.5,0.006,139,100,3.0
224.0,0.005,139,100,3.0
224.5,0.006,139,101,3.0
225.0,0.005,140,101,3.0
225.5,0.006,140,101,3.6
226.0,0.006,140,101,3.6
226.5,0.006,141,100,2.4000000000000004
227.0,0.006,141,101,1.8
227.5,0.006,141,101,1.8
228.0,0.005,141,101,1.8
228.5,0.008,142,101,1.2000000000000002
229.0,0.005,142,100,1.2000000000000002
229.5,0.008,142,100,1.2000000000000002
230.0,0.005,143,99,1.2000000000000002
230.5,0.008,143,99,1.2000000000000002
231.0,0.005,143,98,1.2000000000000002
231.5,0.008,144,98,1.2000000000000002
232.0,0.005,144,98,0.6000000000000001
232.5,0.006,144,98,0.0
233.0,0.005,144,98,0.0
233.5,0.006,145,98,0.0
234.0,0.005,145,98,0.0
234.5,0.008,145,99,0.0
235.0,0.005,146,98,0.0
235.5,0.005,146,98,0.0
236.0,0.006,146,98,0.0
236.5,0.005,146,99,0.0
237.0,0.006,147,99,0.0
237.5,0.006,147,99,0.0
238.0,0.005,147,100,0.0
238.5,0.005,151,100,4.2
239.0,0.006,151,100,3.6
239.5,0.006,152,100,3.6
240.0,0.006,152,99,3.0
240.5,0.006,152,99,3.0
241.0,0.008,153,99,3.0
241.5,0.006,153,99,3.6
242.0,0.006,153,99,3.6
242.5,0.008,153,99,3.6
243.0,0.006,154,99,4.2
243.5,0.006,154,100,4.800000000000001
244.0,0.008,154,100,4.800000000000001
244.5,0.006,155,100,4.800000000000001
245.0,0.005,155,100,4.2
245.5,0.006,155,100,4.2
246.0,0.006,156,100,3.6
246.5,0.008,156,100,3.6
247.0,0.006,156,100,4.2
247.5,0.006,156,100,4.800000000000001
248.0,0.006,157,99,3.6
248.5,0.008,157,99,3.6
249.0,0.006,157,100,3.6
249.5,0.008,158,100,3.6
250.0,0.006,158,100,3.6
250.5,0.005,158,100,3.6
251.0,0.006,159,101,3.0
251.5,0.01,159,101,3.0
252.0,0.005,159,101,3.0
252.5,0.008,159,101,3.6
253.0,0.006,160,101,3.6
253.5,0.006,160,101,3.0
254.0,0.006,160,101,1.8
254.5,0.01,161,101,1.8
255.0,0.006,161,101,1.8
255.5,0.008,161,101,1.2000000000000002
256.0,0.006,162,101,1.2000000000000002
256.5,0.006,162,100,1.2000000000000002
257.0,0.008,162,100,1.2000000000000002
257.5,0.01,162,99,1.2000000000000002
258.0,0.008,163,98,1.2000000000000002
258.5,0.008,163,98,1.2000000000000002
259.0,0.008,163,98,0.6000000000000001
259.5,0.01,164,98,0.0
260.0,0.006,164,98,0.0
260.5,0.01,164,98,0.0
261.0,0.006,165,98,0.0
261.5,0.01,165,98,0.0
262.0,0.008,165,98,0.0
262.5,0.008,165,98,0.0
263.0,0.006,166,98,0.0
263.5,0.008,166,98,0.0
264.0,0.008,166,99,0.0
264.5,0.01,167,99,0.0
265.0,0.008,167,99,0.0
265.5,0.006,167,100,0.6000000000000001
266.0,0.006,168,101,0.0
266.5,0.011,168,101,0.6000000000000001
267.0,0.008,168,101,0.6000000000000001
267.5,0.01,168,100,0.0
268.0,0.01,169,100,0.0
268.5,0.01,169,100,0.0
269.0,0.006,169,100,0.0
269.5,0.011,170,99,1.8
270.0,0.008,170,99,3.0
270.5,0.008,170,100,4.2
271.0,0.008,171,100,4.2
271.5,0.008,171,100,4.2
272.0,0.006,171,100,3.6
272.5,0.01,171,100,3.6
273.0,0.008,172,99,3.0
273.5,0.01,172,99,3.0
274.0,0.01,172,99,3.6
274.5,0.008,173,99,3.6
275.0,0.006,173,99,4.2
275.5,0.008,173,100,4.2
276.0,0.008,174,100,4.800000000000001
276.5,0.01,174,100,4.800000000000001
277.0,0.01,174,100,4.800000000000001
277.5,0.008,175,100,4.2
278.0,0.008,175,100,4.2
278.5,0.006,175,100,3.6
279.0,0.006,175,100,3.6
279.5,0.01,176,100,3.6
280.0,0.01,176,100,4.2
280.5,0.008,176,100,4.2
281.0,0.006,177,100,4.2
281.5,0.008,177,100,4.2
282.0,0.008,177,100,3.6
282.5,0.01,177,100,3.6
283.0,0.011,178,100,3.6
283.5,0.006,178,101,3.6
284.0,0.008,178,101,3.0
284.5,0.008,179,101,3.0
285.0,0.008,179,101,3.6
285.5,0.008,179,101,3.6
286.0,0.01,180,100,3.0
286.5,0.008,180,100,2.4000000000000004
287.0,0.008,180,101,1.8
287.5,0.008,180,101,1.8
288.0,0.01,181,101,1.8
288.5,0.01,181,100,1.2000000000000002
289.0,0.01,181,99,1.2000000000000002
289.5,0.006,182,99,1.2000000000000002
290.0,0.008,182,98,1.2000000000000002
290.5,0.008,182,98,1.2000000000000002
291.0,0.008,183,97,1.2000000000000002
291.5,0.008,183,98,0.6000000000000001
292.0,0.01,183,97,0.0
292.5,0.008,184,97,0.0
293.0,0.008,184,97,0.0
293.5,0.008,184,98,0.0
294.0,0.01,184,98,0.0
294.5,0.01,185,97,0.0
295.0,0.01,185,98,0.0
295.5,0.006,185,98,0.0
296.0,0.01,186,98,0.0
296.5,0.008,186,98,0.0
297.0,0.01,186,99,0.0
297.5,0.006,186,99,0.0
298.0,0.01,187,99,0.0
298.5,0.01,187,100,0.0
299.0,0.01,187,100,0.6000000000000001
299.5,0.008,188,100,0.6000000000000001
300.0,0.011,188,100,0.6000000000000001
300.5,0.008,188,100,0.0
301.0,0.01,189,99,0.0
301.5,0.008,189,99,0.0
302.0,0.01,189,99,1.2000000000000002
302.5,0.008,189,98,3.0
303.0,0.01,190,99,4.2
303.5,0.01,190,100,4.2
304.0,0.011,190,100,4.2
304.5,0.008,191,99,4.2
305.0,0.008,191,99,3.6
305.5,0.008,191,99,3.6
306.0,0.01,192,99,3.6
306.5,0.008,192,99,3.6
307.0,0.011,192,99,3.6
307.5,0.01,192,99,4.2
308.0,0.008,193,99,4.2
308.5,0.01,193,99,4.2
309.0,0.008,193,100,4.800000000000001
309.5,0.01,194,100,4.800000000000001
310.0,0.008,194,100,4.800000000000001
310.5,0.01,194,100,4.2
311.0,0.008,195,100,3.6
311.5,0.011,195,100,3.6
312.0,0.008,195,100,3.6
312.5,0.008,195,100,4.2
313.0,0.008,196,100,4.2
313.5,0.008,196,100,4.2
314.0,0.006,196,100,4.2
314.5,0.01,197,100,4.2
315.0,0.008,197,100,3.6
315.5,0.008,197,100,3.6
316.0,0.008,198,100,3.6
316.5,0.008,198,101,3.0
317.0,0.008,198,101,3.0
317.5,0.01,198,101,3.6
318.0,0.01,199,101,3.6
318.5,0.01,199,101,3.6
319.0,0.008,199,100,2.4000000000000004
319.5,0.01,200,100,1.8
320.0,0.01,200,101,1.8
320.5,0.01,200,101,1.8
321.0,0.008,201,100,1.2000000000000002
321.5,0.01,201,100,1.2000000000000002
322.0,0.008,201,99,1.2000000000000002
322.5,0.01,201,99,1.2000000000000002
323.0,0.008,202,98,1.2000000000000002
323.5,0.01,202,98,1.2000000000000002
324.0,0.008,202,98,1.2000000000000002
324.5,0.01,203,98,0.6000000000000001
325.0,0.006,203,98,0.0
325.5,0.01,203,97,0.0
326.0,0.008,204,98,0.0
326.5,0.01,204,98,0.0
327.0,0.008,204,98,0.0
327.5,0.008,204,98,0.0
328.0,0.006,205,98,0.0
328.5,0.01,205,98,0.0
329.0,0.008,205,98,0.0
329.5,0.01,206,99,0.0
330.0,0.008,206,99,0.0
330.5,0.008,206,99,0.0
331.0,0.008,207,101,0.6000000000000001
331.5,0.008,208,100,0.0
332.0,0.01,208,100,0.0
332.5,0.006,208,100,0.0
333.0,0.01,209,100,0.6000000000000001
333.5,0.008,209,99,2.4000000000000004
334.0,0.01,209,99,3.6
334.5,0.008,210,100,4.2
335.0,0.01,210,100,4.2
335.5,0.008,210,100,3.6
336.0,0.01,210,100,3.6
336.5,0.008,211,99,3.6
337.0,0.01,211,99,3.6
337.5,0.01,211,99,3.0
338.0,0.008,212,99,3.6
338.5,0.01,212,99,4.2
339.0,0.01,212,99,4.2
339.5,0.01,213,100,4.2
340.0,0.01,213,100,4.800000000000001
340.5,0.01,213,100,4.800000000000001
341.0,0.01,213,101,4.800000000000001
341.5,0.01,214,101,4.800000000000001
342.0,0.008,214,100,4.2
342.5,0.008,214,100,3.6
343.0,0.011,215,100,3.6
343.5,0.008,215,100,4.2
344.0,0.006,215,101,4.2
344.5,0.01,216,100,3.6
345.0,0.008,216,100,3.6
345.5,0.006,216,100,3.6
346.0,0.01,216,101,3.6
346.5,0.008,217,101,3.6
347.0,0.006,217,101,3.0
347.5,0.008,217,101,3.0
348.0,0.008,218,101,3.0
348.5,0.006,218,101,3.0
349.0,0.01,218,101,3.6
349.5,0.008,219,100,3.6
350.0,0.006,219,101,2.4000000000000004
350.5,0.008,219,101,1.8
351.0,0.01,219,101,1.8
351.5,0.008,220,101,1.8
352.0,0.01,220,101,1.2000000000000002
352.5,0.008,220,100,1.2000000000000002
353.0,0.005,221,100,1.2000000000000002
353.5,0.008,221,99,1.2000000000000002
354.0,0.01,221,99,1.8
354.5,0.006,222,98,1.2000000000000002
355.0,0.01,222,98,1.2000000000000002
355.5,0.008,222,98,0.6000000000000001
356.0,0.006,223,98,0.0
356.5,0.01,223,98,0.0
357.0,0.01,223,98,0.0
357.5,0.008,223,98,0.0
358.0,0.008,224,98,0.0
358.5,0.01,224,98,0.0
359.0,0.008,224,99,0.0
359.5,0.01,225,98,0.0
360.0,0.008,225,98,0.0
360.5,0.008,225,100,0.0
361.0,0.008,225,99,0.0
361.5,0.01,226,100,0.0
362.0,0.008,226,101,0.6000000000000001
362.5,0.01,226,101,0.6000000000000001
363.0,0.008,227,101,0.6000000000000001
363.5,0.008,227,101,0.0
364.0,0.008,227,101,0.6000000000000001
364.5,0.01,228,100,0.0
365.0,0.006,228,100,0.0
365.5,0.011,228,100,0.6000000000000001
366.0,0.006,229,100,1.8
366.5,0.01,229,100,3.6
367.0,0.01,229,100,4.2
367.5,0.01,229,101,4.2
368.0,0.008,230,101,3.6
368.5,0.01,230,100,3.6
369.0,0.008,230,100,3.0
369.5,0.01,231,99,3.0
370.0,0.008,231,100,3.0
370.5,0.01,231,99,3.6
371.0,0.01,232,99,3.6
371.5,0.013,232,100,3.6
372.0,0.01,232,100,4.2
372.5,0.011,232,100,4.800000000000001
373.0,0.01,233,101,4.800000000000001
373.5,0.01,233,101,4.800000000000001
374.0,0.008,233,101,4.2
374.5,0.013,234,100,3.6
375.0,0.008,234,100,3.6
375.5,0.008,234,100,3.6
376.0,0.008,234,100,4.2
376.5,0.006,235,100,4.2
377.0,0.008,235,100,3.6
377.5,0.013,235,100,3.6
378.0,0.008,236,100,3.6
378.5,0.01,236,101,3.6
379.0,0.008,236,100,3.6
379.5,0.008,237,101,3.0
380.0,0.01,237,101,3.0
380.5,0.011,237,101,3.0
381.0,0.008,238,101,3.0
381.5,0.008,238,101,3.6
382.0,0.01,238,100,3.6
382.5,0.008,238,101,2.4000000000000004
383.0,0.01,239,101,1.8
383.5,0.011,239,101,1.8
384.0,0.008,239,101,1.8
384.5,0.008,240,101,1.8
385.0,0.008,240,101,1.2000000000000002
385.5,0.01,240,100,1.2000000000000002
386.0,0.01,241,99,1.2000000000000002
386.5,0.01,241,99,1.2000000000000002
387.0,0.008,241,98,1.8
387.5,0.008,242,98,1.8
388.0,0.01,242,98,0.6000000000000001
388.5,0.01,242,98,0.0
389.0,0.01,242,98,0.0
389.5,0.01,243,98,0.0
390.0,0.008,243,99,0.0
390.5,0.008,243,99,0.0
391.0,0.008,244,98,0.0
391.5,0.01,244,98,0.0
392.0,0.008,244,98,0.0
392.5,0.008,244,98,0.0
393.0,0.011,245,99,0.0
393.5,0.008,245,99,0.0
394.0,0.008,245,99,0.0
394.5,0.01,246,100,0.6000000000000001
395.0,0.006,246,101,0.6000000000000001
395.5,0.006,246,101,0.6000000000000001
396.0,0.01,247,101,0.6000000000000001
396.5,0.008,247,100,0.0
397.0,0.008,247,100,0.0
397.5,0.008,248,100,0.0
398.0,0.008,248,100,0.6000000000000001
398.5,0.008,248,99,1.8
399.0,0.011,248,99,3.6
399.5,0.008,249,100,4.2
400.0,0.01,249,100,4.2
400.5,0.011,249,100,4.2
401.0,0.008,250,100,3.6
401.5,0.008,250,99,3.0
402.0,0.011,251,99,3.0
402.5,0.008,251,99,3.6
403.0,0.008,251,99,3.6
403.5,0.01,252,100,3.6
