Time,Torque,Angle,Rotating speed,Power
91.0,0.024,0,106,3.6
91.5,0.021,0,106,1.8
92.0,0.023,0,106,1.8
92.5,0.027,0,106,1.2000000000000002
93.0,0.027,0,106,1.2000000000000002
93.5,0.021,0,105,1.2000000000000002
94.0,0.018,0,104,1.2000000000000002
94.5,0.016,0,104,1.2000000000000002
95.0,0.016,0,103,1.2000000000000002
95.5,0.019,0,103,1.2000000000000002
96.0,0.024,0,103,0.6000000000000001
96.5,0.024,0,102,0.0
97.0,0.024,0,102,0.0
97.5,0.023,0,102,0.0
98.0,0.021,0,102,0.0
98.5,0.021,0,103,0.0
99.0,0.023,0,102,0.0
99.5,0.021,0,102,0.0
100.0,0.023,0,102,0.0
100.5,0.024,0,103,0.0
101.0,0.026,0,103,0.0
101.5,0.027,0,103,0.0
102.0,0.026,0,104,0.0
102.5,0.021,0,104,0.0
103.0,0.021,0,104,0.0
103.5,0.019,0,105,0.0
104.0,0.026,0,104,0.0
104.5,0.027,0,104,0.0
105.0,0.027,0,103,0.0
105.5,0.021,0,103,0.0
106.0,0.021,0,103,0.6000000000000001
106.5,0.018,0,102,2.4000000000000004
107.0,0.021,0,102,3.6
107.5,0.023,0,103,4.2
108.0,0.021,0,103,4.2
108.5,0.023,0,103,4.2
109.0,0.023,0,103,3.6
109.5,0.019,0,102,3.6
110.0,0.021,0,102,3.6
110.5,0.021,0,102,3.6
111.0,0.019,0,102,3.6
111.5,0.019,0,102,4.2
112.0,0.021,0,102,4.2
112.5,0.026,0,102,4.800000000000001
113.0,0.026,0,102,5.4
113.5,0.024,0,103,4.800000000000001
114.0,0.021,0,103,4.800000000000001
114.5,0.018,0,103,4.2
115.0,0.018,0,103,3.6
115.5,0.018,0,102,4.2
116.0,0.021,0,102,4.2
116.5,0.026,0,103,4.800000000000001
117.0,0.026,0,102,4.2
117.5,0.023,0,102,4.2
118.0,0.021,0,102,4.2
118.5,0.023,0,102,4.2
119.0,0.026,0,102,3.6
119.5,0.021,0,103,3.6
120.0,0.019,0,103,3.6
120.5,0.019,0,103,3.0
121.0,0.018,0,103,3.0
121.5,0.026,0,103,3.6
122.0,0.024,0,102,3.6
122.5,0.021,0,102,2.4000000000000004
123.0,0.019,0,102,1.8
123.5,0.016,0,103,1.8
124.0,0.018,0,103,1.8
124.5,0.023,0,102,1.2000000000000002
125.0,0.021,0,102,1.2000000000000002
125.5,0.018,0,101,1.2000000000000002
126.0,0.018,0,101,1.2000000000000002
126.5,0.016,0,100,1.2000000000000002
127.0,0.015,0,100,1.2000000000000002
127.5,0.019,0,99,1.2000000000000002
128.0,0.018,0,100,0.0
128.5,0.018,0,99,0.0
129.0,0.019,0,99,0.0
129.5,0.019,0,100,0.0
130.0,0.021,0,100,0.0
130.5,0.023,0,99,0.0
131.0,0.021,0,99,0.0
131.5,0.019,0,99,0.0
132.0,0.019,0,99,0.0
132.5,0.019,0,100,0.0
133.0,0.018,0,100,0.0
133.5,0.018,0,100,0.0
134.0,0.019,0,101,0.0
134.5,0.019,0,102,0.0
135.0,0.019,0,102,0.6000000000000001
135.5,0.019,0,102,0.0
136.0,0.018,0,102,0.0
136.5,0.018,0,101,0.0
137.0,0.016,0,101,0.0
137.5,0.015,0,101,0.0
138.0,0.018,0,101,0.6000000000000001
138.5,0.019,0,100,2.4000000000000004
139.0,0.019,0,101,3.6
139.5,0.019,0,101,4.2
140.0,0.018,0,101,4.2
140.5,0.015,0,101,3.6
141.0,0.015,0,101,3.6
141.5,0.013,0,101,3.6
142.0,0.016,0,101,3.6
142.5,0.016,0,101,3.6
143.0,0.015,0,100,3.6
143.5,0.016,0,101,4.2
144.0,0.018,0,101,3.6
144.5,0.016,0,101,4.2
145.0,0.016,0,101,4.800000000000001
145.5,0.015,0,102,4.800000000000001
146.0,0.013,0,102,4.2
146.5,0.015,0,102,4.2
147.0,0.015,0,102,3.6
147.5,0.016,0,102,3.6
148.0,0.016,0,102,3.6
148.5,0.016,0,102,4.2
149.0,0.015,0,102,3.6
149.5,0.015,0,102,3.6
150.0,0.013,0,102,3.6
150.5,0.016,0,102,3.6
151.0,0.016,0,102,3.6
151.5,0.016,0,102,3.0
152.0,0.015,0,102,3.0
152.5,0.016,0,102,3.0
153.0,0.013,0,103,3.0
153.5,0.011,0,103,3.0
154.0,0.011,0,102,3.6
154.5,0.015,0,102,2.4000000000000004
155.0,0.011,0,102,1.8
155.5,0.015,0,102,1.8
156.0,0.011,0,103,1.2000000000000002
156.5,0.015,0,102,1.2000000000000002
157.0,0.013,0,102,1.8
157.5,0.013,0,101,1.2000000000000002
158.0,0.013,0,101,1.2000000000000002
158.5,0.013,0,100,1.2000000000000002
159.0,0.01,0,99,1.2000000000000002
159.5,0.011,0,99,1.2000000000000002
160.0,0.011,0,99,0.6000000000000001
160.5,0.013,0,99,0.0
161.0,0.013,0,99,0.0
161.5,0.016,0,99,0.0
162.0,0.011,0,100,0.0
162.5,0.011,0,99,0.0
163.0,0.011,0,99,0.0
163.5,0.011,0,100,0.0
164.0,0.011,0,99,0.0
164.5,0.016,0,100,0.0
165.0,0.015,0,100,0.0
165.5,0.013,0,100,0.0
166.0,0.013,0,101,0.0
166.5,0.015,0,102,0.0
167.0,0.013,0,102,0.0
167.5,0.015,0,102,0.0
168.0,0.013,0,102,0.0
168.5,0.013,0,102,0.0
169.0,0.011,0,101,0.0
169.5,0.008,0,101,0.0
170.0,0.006,0,101,0.6000000000000001
170.5,0.008,0,100,1.8
171.0,0.008,0,101,3.0
171.5,0.008,0,101,3.6
172.0,0.01,0,102,3.6
172.5,0.01,0,102,3.6
173.0,0.01,0,101,3.0
173.5,0.01,0,101,3.0
174.0,0.008,0,100,3.0
174.5,0.01,0,100,3.0
175.0,0.008,0,100,3.0
175.5,0.01,0,101,3.6
176.0,0.01,0,101,3.6
176.5,0.008,0,101,3.6
177.0,0.006,0,101,4.2
177.5,0.008,0,102,4.2
178.0,0.008,0,102,4.2
178.5,0.01,0,102,3.6
179.0,0.008,0,102,3.6
179.5,0.008,0,101,3.0
180.0,0.006,0,101,3.6
180.5,0.008,0,101,3.6
181.0,0.006,0,102,3.6
181.5,0.008,0,102,3.6
182.0,0.008,0,102,3.6
182.5,0.01,0,102,3.6
183.0,0.008,0,102,3.6
183.5,0.01,0,102,3.0
184.0,0.01,0,102,2.4000000000000004
184.5,0.006,0,102,2.4000000000000004
185.0,0.006,0,102,2.4000000000000004
185.5,0.01,0,102,3.0
186.0,0.008,0,103,3.0
186.5,0.01,0,102,2.4000000000000004
187.0,0.008,0,102,1.8
187.5,0.008,0,102,1.2000000000000002
188.0,0.006,0,103,1.2000000000000002
188.5,0.01,0,102,1.2000000000000002
189.0,0.008,0,102,1.2000000000000002
189.5,0.01,0,101,1.2000000000000002
190.0,0.008,0,101,1.2000000000000002
190.5,0.006,0,100,1.2000000000000002
191.0,0.006,0,100,1.2000000000000002
191.5,0.006,0,99,1.2000000000000002
192.0,0.005,0,99,0.6000000000000001
192.5,0.008,0,99,0.0
193.0,0.005,0,99,0.0
193.5,0.008,0,99,0.0
194.0,0.005,0,99,0.0
194.5,0.008,0,100,0.0
195.0,0.006,0,99,0.0
195.5,0.008,0,99,0.0
196.0,0.008,0,99,0.0
196.5,0.01,0,99,0.0
197.0,0.006,0,100,0.0
197.5,0.008,0,100,0.0
198.0,0.006,0,100,0.0
198.5,0.011,0,101,0.0
199.0,0.008,0,101,0.0
199.5,0.008,0,102,0.0
200.0,0.008,0,102,0.0
200.5,0.008,0,101,0.0
201.0,0.008,0,101,0.0
201.5,0.008,0,101,0.0
202.0,0.006,0,101,0.0
202.5,0.01,0,100,1.2000000000000002
203.0,0.008,0,100,3.0
203.5,0.01,0,100,3.6
204.0,0.008,0,101,3.6
204.5,0.01,0,101,3.6
205.0,0.008,0,101,3.0
205.5,0.006,0,100,3.0
206.0,0.008,0,100,2.4000000000000004
206.5,0.006,0,100,3.0
207.0,0.006,0,99,3.0
207.5,0.008,0,100,3.0
208.0,0.008,0,100,3.6
208.5,0.006,0,101,4.2
209.0,0.005,0,101,3.6
209.5,0.006,0,101,3.6
210.0,0.008,0,101,3.6
210.5,0.006,0,101,3.0
211.0,0.008,0,101,3.0
211.5,0.008,0,101,3.0
212.0,0.006,0,101,3.6
212.5,0.008,0,101,3.6
213.0,0.008,0,101,3.6
213.5,0.006,0,101,3.6
214.0,0.008,0,101,3.0
214.5,0.01,0,102,3.0
215.0,0.008,0,102,3.0
215.5,0.01,0,101,2.4000000000000004
216.0,0.008,0,102,2.4000000000000004
216.5,0.008,0,102,3.0
217.0,0.01,0,101,3.0
217.5,0.008,0,101,3.0
218.0,0.008,0,101,2.4000000000000004
218.5,0.011,0,102,1.8
219.0,0.008,0,102,1.2000000000000002
219.5,0.008,0,102,1.2000000000000002
220.0,0.008,0,102,1.2000000000000002
220.5,0.006,0,101,1.2000000000000002
221.0,0.006,0,100,1.2000000000000002
221.5,0.008,0,100,1.2000000000000002
222.0,0.006,0,99,1.2000000000000002
222.5,0.005,0,99,1.2000000000000002
223.0,0.006,0,99,1.2000000000000002
223.5,0.008,0,99,0.6000000000000001
224.0,0.006,0,99,0.0
224.5,0.008,0,99,0.0
225.0,0.008,0,99,0.0
225.5,0.006,0,99,0.0
226.0,0.006,0,99,0.0
226.5,0.006,0,99,0.0
227.0,0.006,0,99,0.0
227.5,0.006,0,98,0.0
228.0,0.006,0,99,0.0
228.5,0.006,0,99,0.0
229.0,0.006,0,99,0.0
229.5,0.005,0,100,0.0
230.0,0.005,0,101,0.0
230.5,0.005,0,101,0.6000000000000001
231.0,0.006,0,101,0.0
231.5,0.006,0,101,0.0
232.0,0.008,0,100,0.0
232.5,0.006,0,100,0.0
233.0,0.006,0,100,0.0
233.5,0.005,0,100,0.0
234.0,0.006,0,99,1.8
234.5,0.005,0,99,3.0
235.0,0.003,0,100,3.6
235.5,0.006,0,100,3.6
236.0,0.006,0,100,3.6
236.5,0.006,0,100,3.0
237.0,0.006,0,100,3.0
237.5,0.006,0,99,3.0
238.0,0.005,0,99,3.0
238.5,0.005,0,99,3.0
239.0,0.008,0,99,3.6
239.5,0.005,0,99,3.6
240.0,0.005,0,100,3.6
240.5,0.005,0,100,4.2
241.0,0.006,0,100,4.2
241.5,0.005,0,100,4.2
242.0,0.005,0,100,3.6
242.5,0.005,0,100,3.0
243.0,0.005,0,100,3.0
243.5,0.005,0,100,3.0
244.0,0.006,0,100,3.0
244.5,0.005,0,100,3.6
245.0,0.005,0,100,3.0
245.5,0.005,0,100,3.6
246.0,0.006,0,101,3.6
246.5,0.005,0,101,3.0
247.0,0.008,0,100,3.0
247.5,0.005,0,101,3.0
248.0,0.006,0,101,2.4000000000000004
248.5,0.005,0,101,2.4000000000000004
249.0,0.006,0,101,2.4000000000000004
249.5,0.005,0,101,3.0
250.0,0.01,0,101,3.0
250.5,0.006,0,100,2.4000000000000004
251.0,0.006,0,101,1.8
251.5,0.006,0,101,1.2000000000000002
252.0,0.006,0,101,1.2000000000000002
252.5,0.006,0,101,1.2000000000000002
253.0,0.01,0,101,1.2000000000000002
253.5,0.005,0,100,1.2000000000000002
254.0,0.005,0,99,1.2000000000000002
254.5,0.005,0,99,1.2000000000000002
255.0,0.005,0,98,1.2000000000000002
255.5,0.005,0,98,1.2000000000000002
256.0,0.008,0,98,0.6000000000000001
256.5,0.006,0,98,0.0
257.0,0.005,0,98,0.0
257.5,0.005,0,98,0.0
258.0,0.006,0,99,0.0
258.5,0.006,0,99,0.0
259.0,0.008,0,98,0.0
259.5,0.008,0,99,0.0
260.0,0.006,0,98,0.0
260.5,0.006,0,98,0.0
261.0,0.006,0,99,0.0
261.5,0.006,0,99,0.0
262.0,0.006,0,99,0.0
262.5,0.006,0,101,0.0
263.0,0.006,0,101,0.0
263.5,0.008,0,101,0.0
264.0,0.006,0,101,0.0
264.5,0.006,0,100,0.0
265.0,0.008,0,100,0.0
265.5,0.008,0,100,0.0
266.0,0.006,0,100,0.0
266.5,0.008,0,99,1.8
267.0,0.006,0,99,3.0
267.5,0.006,0,100,3.6
268.0,0.008,0,100,3.6
268.5,0.006,0,100,3.6
269.0,0.006,0,100,3.0
269.5,0.006,0,100,3.0
270.0,0.008,0,99,3.0
270.5,0.006,0,99,3.0
271.0,0.006,0,99,3.0
271.5,0.006,0,99,3.0
272.0,0.005,0,99,3.6
272.5,0.006,0,99,3.6
273.0,0.006,0,99,4.2
273.5,0.006,0,100,4.2
274.0,0.005,0,100,4.2
274.5,0.005,0,100,3.0
275.0,0.006,0,100,3.0
275.5,0.006,0,100,3.0
276.0,0.008,0,100,3.0
276.5,0.006,0,100,3.6
277.0,0.008,0,100,3.6
277.5,0.006,0,100,3.6
278.0,0.008,0,100,3.0
278.5,0.008,0,100,3.0
279.0,0.008,0,101,3.0
279.5,0.006,0,101,2.4000000000000004
280.0,0.008,0,101,2.4000000000000004
280.5,0.008,0,101,2.4000000000000004
281.0,0.008,0,101,2.4000000000000004
281.5,0.006,0,101,3.0
282.0,0.008,0,101,3.0
282.5,0.008,0,100,2.4000000000000004
283.0,0.01,0,100,1.8
283.5,0.008,0,101,1.2000000000000002
284.0,0.01,0,101,1.2000000000000002
284.5,0.01,0,101,1.2000000000000002
285.0,0.01,0,100,1.2000000000000002
285.5,0.01,0,100,1.2000000000000002
286.0,0.011,0,99,1.2000000000000002
286.5,0.01,0,99,1.2000000000000002
287.0,0.01,0,98,1.2000000000000002
287.5,0.013,0,98,1.2000000000000002
288.0,0.01,0,98,0.6000000000000001
288.5,0.008,0,97,0.0
289.0,0.008,0,98,0.0
289.5,0.008,0,98,0.0
290.0,0.01,0,98,0.0
290.5,0.008,0,98,0.0
291.0,0.006,0,98,0.0
291.5,0.01,0,98,0.0
292.0,0.01,0,98,0.0
292.5,0.01,0,98,0.0
293.0,0.011,0,98,0.0
293.5,0.008,0,99,0.0
294.0,0.006,0,99,0.0
294.5,0.006,0,100,0.0
295.0,0.01,0,100,0.0
295.5,0.008,0,100,0.0
296.0,0.01,0,100,0.0
296.5,0.008,0,100,0.0
297.0,0.008,0,100,0.0
297.5,0.008,0,100,0.0
298.0,0.01,0,99,0.0
298.5,0.008,0,99,1.2000000000000002
299.0,0.01,0,99,2.4000000000000004
299.5,0.008,0,99,3.6
300.0,0.006,0,100,3.6
300.5,0.008,0,100,3.6
301.0,0.008,0,99,3.0
301.5,0.008,0,99,3.0
302.0,0.01,0,99,3.0
302.5,0.008,0,99,3.0
303.0,0.006,0,98,3.0
303.5,0.008,0,98,3.0
304.0,0.006,0,98,3.6
304.5,0.008,0,99,3.6
305.0,0.008,0,99,4.2
305.5,0.01,0,99,4.800000000000001
306.0,0.008,0,100,4.2
306.5,0.01,0,100,4.2
307.0,0.006,0,100,3.6
307.5,0.005,0,100,3.6
308.0,0.003,0,99,3.0
308.5,0.005,0,99,3.6
309.0,0.003,0,100,3.6
309.5,0.006,0,100,3.6
310.0,0.006,0,99,3.6
310.5,0.008,0,100,3.6
311.0,0.006,0,100,3.6
311.5,0.008,0,100,3.6
312.0,0.008,0,100,3.0
312.5,0.008,0,101,3.0
313.0,0.008,0,100,2.4000000000000004
313.5,0.01,0,100,2.4000000000000004
314.0,0.01,0,100,3.0
314.5,0.011,0,100,3.0
315.0,0.011,0,100,3.0
315.5,0.011,0,100,2.4000000000000004
316.0,0.01,0,100,1.8
316.5,0.01,0,101,1.2000000000000002
317.0,0.008,0,101,1.2000000000000002
317.5,0.01,0,100,1.2000000000000002
318.0,0.008,0,100,1.2000000000000002
318.5,0.011,0,99,1.2000000000000002
319.0,0.008,0,99,1.2000000000000002
319.5,0.008,0,98,1.2000000000000002
320.0,0.005,0,98,1.2000000000000002
320.5,0.006,0,98,1.2000000000000002
321.0,0.005,0,98,0.0
321.5,0.005,0,98,0.0
322.0,0.006,0,98,0.0
322.5,0.008,0,98,0.0
323.0,0.01,0,98,0.0
323.5,0.01,0,97,0.0
324.0,0.008,0,97,0.0
324.5,0.008,0,98,0.0
325.0,0.008,0,98,0.0
325.5,0.008,0,98,0.0
326.0,0.008,0,98,0.0
326.5,0.008,0,99,0.0
327.0,0.008,0,99,0.0
327.5,0.01,0,100,0.0
328.0,0.01,0,100,0.0
328.5,0.01,0,100,0.0
329.0,0.008,0,99,0.0
329.5,0.008,0,99,0.0
330.0,0.008,0,99,0.0
330.5,0.01,0,99,0.0
331.0,0.008,0,98,1.8
331.5,0.008,0,98,3.0
332.0,0.008,0,98,3.6
332.5,0.008,0,99,4.2
333.0,0.006,0,99,3.6
333.5,0.006,0,99,3.6
334.0,0.005,0,99,3.0
334.5,0.006,0,98,3.0
335.0,0.008,0,98,3.0
335.5,0.008,0,98,3.0
336.0,0.01,0,98,3.6
336.5,0.01,0,98,3.6
337.0,0.01,0,99,3.6
337.5,0.01,0,99,4.2
338.0,0.01,0,99,4.800000000000001
338.5,0.008,0,99,4.2
339.0,0.008,0,99,4.2
339.5,0.008,0,99,3.6
340.0,0.008,0,99,3.6
340.5,0.01,0,99,3.6
341.0,0.008,0,99,3.6
341.5,0.008,0,99,4.2
342.0,0.006,0,100,4.2
342.5,0.005,0,98,3.6
343.0,0.008,0,98,3.6
343.5,0.01,0,99,3.6
344.0,0.011,0,99,3.6
344.5,0.008,0,100,3.0
345.0,0.01,0,100,3.0
345.5,0.011,0,100,3.0
346.0,0.008,0,100,3.0
346.5,0.008,0,100,3.0
347.0,0.008,0,100,3.6
347.5,0.006,0,100,3.0
348.0,0.006,0,100,1.8
348.5,0.01,0,100,1.8
349.0,0.01,0,100,1.2000000000000002
349.5,0.01,0,100,1.2000000000000002
350.0,0.01,0,100,1.2000000000000002
350.5,0.01,0,99,1.2000000000000002
351.0,0.006,0,99,1.2000000000000002
351.5,0.008,0,98,1.2000000000000002
352.0,0.008,0,98,1.2000000000000002
352.5,0.008,0,97,1.2000000000000002
353.0,0.01,0,97,0.6000000000000001
353.5,0.008,0,97,0.0
354.0,0.008,0,98,0.0
354.5,0.006,0,97,0.0
355.0,0.008,0,98,0.0
355.5,0.006,0,98,0.0
356.0,0.006,0,98,0.0
356.5,0.008,0,98,0.0
357.0,0.008,0,98,0.0
357.5,0.008,0,98,0.0
358.0,0.008,0,98,0.0
358.5,0.008,0,99,0.0
359.0,0.006,0,99,0.0
359.5,0.006,0,100,0.0
360.0,0.006,0,100,0.0
360.5,0.005,0,101,0.0
361.0,0.008,0,101,0.0
361.5,0.006,0,101,0.0
362.0,0.008,0,100,0.0
362.5,0.01,0,100,0.0
363.0,0.01,0,100,0.0
363.5,0.01,0,100,0.6000000000000001
364.0,0.008,0,99,2.4000000000000004
364.5,0.006,0,100,3.6
365.0,0.008,0,100,3.6
365.5,0.008,0,101,3.6
366.0,0.008,0,100,3.6
366.5,0.008,0,100,3.0
367.0,0.01,0,100,3.0
367.5,0.006,0,99,3.0
368.0,0.01,0,99,3.0
368.5,0.006,0,99,3.0
369.0,0.008,0,99,3.6
369.5,0.008,0,100,3.6
370.0,0.006,0,100,3.6
370.5,0.006,0,100,4.2
371.0,0.011,0,100,4.2
371.5,0.01,0,100,4.2
372.0,0.008,0,101,3.6
372.5,0.006,0,100,3.0
373.0,0.006,0,100,3.0
373.5,0.006,0,100,3.6
374.0,0.01,0,100,3.6
374.5,0.006,0,100,3.6
375.0,0.008,0,100,3.6
375.5,0.005,0,100,3.6
376.0,0.006,0,100,3.6
376.5,0.005,0,100,3.6
377.0,0.01,0,100,3.0
377.5,0.006,0,101,3.0
378.0,0.01,0,101,3.0
378.5,0.008,0,101,3.0
379.0,0.01,0,101,3.0
379.5,0.008,0,101,3.0
380.0,0.011,0,100,3.0
380.5,0.01,0,100,2.4000000000000004
381.0,0.008,0,100,1.8
381.5,0.008,0,101,1.2000000000000002
382.0,0.008,0,101,1.2000000000000002
382.5,0.01,0,101,1.2000000000000002
383.0,0.011,0,100,1.2000000000000002
383.5,0.011,0,99,1.2000000000000002
384.0,0.01,0,99,1.2000000000000002
384.5,0.006,0,98,1.2000000000000002
385.0,0.006,0,98,1.2000000000000002
385.5,0.006,0,98,1.2000000000000002
386.0,0.005,0,98,0.0
386.5,0.006,0,98,0.0
387.0,0.006,0,98,0.0
387.5,0.008,0,98,0.0
388.0,0.008,0,99,0.0
388.5,0.008,0,99,0.0
389.0,0.008,0,98,0.0
389.5,0.008,0,98,0.0
390.0,0.008,0,98,0.0
390.5,0.006,0,99,0.0
391.0,0.008,0,99,0.0
391.5,0.01,0,99,0.0
392.0,0.01,0,100,0.0
392.5,0.011,0,101,0.0
393.0,0.01,0,101,0.0
393.5,0.01,0,101,0.0
394.0,0.008,0,101,0.0
394.5,0.006,0,100,0.0
395.0,0.006,0,100,0.0
395.5,0.008,0,100,0.0
396.0,0.008,0,100,0.0
396.5,0.01,0,99,1.8
397.0,0.008,0,99,3.0
397.5,0.006,0,100,3.6
398.0,0.006,0,100,3.6
398.5,0.008,0,100,3.6
399.0,0.008,0,100,3.0
399.5,0.006,0,99,3.0
400.0,0.008,0,99,3.0
400.5,0.01,0,99,3.0
401.0,0.01,0,99,3.0
401.5,0.01,0,99,3.6
402.0,0.008,0,100,3.6
402.5,0.01,0,100,3.6
403.0,0.006,0,100,4.2
403.5,0.006,0,100,4.2
404.0,0.01,0,100,4.2
404.5,0.01,0,101,3.6
405.0,0.008,0,100,3.6
405.5,0.01,0,100,3.6
406.0,0.005,0,100,3.6
406.5,0.006,0,100,3.6
407.0,0.008,0,100,4.2
407.5,0.006,0,100,3.6
408.0,0.006,0,100,3.6
408.5,0.008,0,100,3.6
409.0,0.008,0,101,3.0
