Time,Torque,Angle,Rotating speed,Power
37.0,0.016,0,120,0.0
37.5,0.018,0,121,0.0
38.0,0.019,0,122,0.0
38.5,0.016,0,122,0.0
39.0,0.015,0,123,0.0
39.5,0.011,0,124,0.0
40.0,0.015,0,125,0.6000000000000001
40.5,0.015,0,126,0.6000000000000001
41.0,0.016,0,126,0.6000000000000001
41.5,0.018,0,126,0.6000000000000001
42.0,0.015,0,126,0.6000000000000001
42.5,0.016,0,126,0.0
43.0,0.013,0,126,0.6000000000000001
43.5,0.013,0,125,1.8
44.0,0.013,0,125,3.6
44.5,0.016,0,124,3.6
45.0,0.013,0,124,3.0
45.5,0.011,0,124,3.0
46.0,0.011,0,124,3.6
46.5,0.013,0,124,3.6
47.0,0.016,0,124,3.6
47.5,0.015,0,124,4.2
48.0,0.013,0,124,3.6
48.5,0.013,0,124,3.6
49.0,0.011,0,123,3.0
49.5,0.011,0,123,3.0
50.0,0.01,0,122,3.0
50.5,0.011,0,122,3.6
51.0,0.01,0,122,3.0
51.5,0.011,0,122,3.0
52.0,0.011,0,122,3.0
52.5,0.011,0,121,3.0
53.0,0.011,0,121,2.4000000000000004
53.5,0.011,0,121,2.4000000000000004
54.0,0.015,0,121,2.4000000000000004
54.5,0.013,0,120,3.0
55.0,0.013,0,120,3.0
55.5,0.011,0,119,2.4000000000000004
56.0,0.011,0,120,1.8
56.5,0.011,0,120,1.8
57.0,0.011,0,119,1.2000000000000002
57.5,0.013,0,119,1.2000000000000002
58.0,0.013,0,118,1.2000000000000002
58.5,0.011,0,117,1.2000000000000002
59.0,0.013,0,116,1.2000000000000002
59.5,0.011,0,115,1.2000000000000002
60.0,0.011,0,115,0.6000000000000001
60.5,0.011,0,115,0.0
61.0,0.01,0,115,0.0
61.5,0.013,0,115,0.0
62.0,0.013,0,115,0.0
62.5,0.013,0,114,0.0
63.0,0.011,0,113,0.0
63.5,0.01,0,113,0.0
64.0,0.011,0,113,0.0
64.5,0.015,0,113,0.0
65.0,0.015,0,113,0.0
65.5,0.015,0,114,0.0
66.0,0.015,0,114,0.0
66.5,0.015,0,114,0.0
67.0,0.013,0,114,0.6000000000000001
67.5,0.011,0,113,0.0
68.0,0.01,0,113,0.0
68.5,0.013,0,113,0.0
69.0,0.011,0,112,0.6000000000000001
69.5,0.013,0,111,2.4000000000000004
70.0,0.013,0,112,3.0
70.5,0.011,0,112,3.6
71.0,0.013,0,112,3.0
71.5,0.011,0,112,3.0
72.0,0.011,0,111,2.4000000000000004
72.5,0.013,0,110,2.4000000000000004
73.0,0.011,0,110,2.4000000000000004
73.5,0.013,0,110,3.0
74.0,0.013,0,110,3.0
74.5,0.011,0,110,3.6
75.0,0.013,0,110,3.6
75.5,0.011,0,110,4.2
76.0,0.016,0,110,4.2
76.5,0.013,0,110,3.6
77.0,0.013,0,110,3.0
77.5,0.013,0,109,3.0
78.0,0.011,0,109,3.0
78.5,0.011,0,109,3.0
79.0,0.013,0,109,3.6
79.5,0.011,0,109,3.0
80.0,0.01,0,109,3.6
80.5,0.013,0,109,3.0
81.0,0.016,0,109,3.0
81.5,0.018,0,108,2.4000000000000004
82.0,0.016,0,108,2.4000000000000004
82.5,0.011,0,108,2.4000000000000004
83.0,0.01,0,108,2.4000000000000004
83.5,0.011,0,108,3.0
84.0,0.011,0,108,3.0
84.5,0.016,0,107,1.8
85.0,0.015,0,108,1.8
85.5,0.013,0,108,1.2000000000000002
86.0,0.013,0,108,1.2000000000000002
86.5,0.013,0,107,1.2000000000000002
87.0,0.011,0,107,1.2000000000000002
87.5,0.013,0,106,1.2000000000000002
88.0,0.01,0,105,1.2000000000000002
88.5,0.011,0,104,1.2000000000000002
89.0,0.011,0,104,1.2000000000000002
89.5,0.011,0,104,0.6000000000000001
90.0,0.015,0,104,0.0
90.5,0.013,0,104,0.0
91.0,0.013,0,104,0.0
91.5,0.013,0,104,0.0
92.0,0.013,0,104,0.0
92.5,0.013,0,103,0.0
93.0,0.015,0,103,0.0
93.5,0.015,0,103,0.0
94.0,0.011,0,104,0.0
94.5,0.013,0,104,0.0
95.0,0.013,0,104,0.0
95.5,0.011,0,105,0.0
96.0,0.015,0,105,0.0
96.5,0.015,0,105,0.0
97.0,0.015,0,105,0.0
97.5,0.015,0,105,0.0
98.0,0.013,0,105,0.0
98.5,0.011,0,104,0.0
99.0,0.013,0,104,0.0
99.5,0.011,0,104,1.2000000000000002
100.0,0.011,0,103,3.0
100.5,0.013,0,104,3.6
101.0,0.013,0,104,3.6
101.5,0.013,0,104,3.6
102.0,0.015,0,104,3.0
102.5,0.011,0,103,3.0
103.0,0.011,0,103,3.0
103.5,0.011,0,103,3.0
104.0,0.01,0,102,3.0
104.5,0.01,0,102,3.0
105.0,0.011,0,103,3.6
105.5,0.013,0,103,3.6
106.0,0.015,0,103,4.2
106.5,0.015,0,103,4.2
107.0,0.013,0,103,4.2
107.5,0.013,0,103,3.6
108.0,0.015,0,103,3.6
108.5,0.011,0,103,3.0
109.0,0.013,0,102,3.6
109.5,0.013,0,103,3.6
110.0,0.011,0,103,3.6
110.5,0.013,0,102,3.6
111.0,0.015,0,102,3.6
111.5,0.015,0,103,3.0
112.0,0.015,0,103,3.0
112.5,0.015,0,103,3.0
113.0,0.011,0,103,3.0
113.5,0.013,0,103,2.4000000000000004
114.0,0.015,0,103,3.0
114.5,0.016,0,103,3.0
115.0,0.016,0,102,3.0
115.5,0.016,0,102,2.4000000000000004
116.0,0.013,0,102,1.8
116.5,0.013,0,103,1.8
117.0,0.013,0,103,1.2000000000000002
117.5,0.013,0,103,1.2000000000000002
118.0,0.015,0,102,1.2000000000000002
118.5,0.016,0,101,1.2000000000000002
119.0,0.013,0,101,1.2000000000000002
119.5,0.013,0,101,1.2000000000000002
120.0,0.011,0,100,1.2000000000000002
120.5,0.013,0,100,1.2000000000000002
121.0,0.013,0,100,0.6000000000000001
121.5,0.013,0,100,0.0
122.0,0.013,0,100,0.0
122.5,0.015,0,100,0.0
123.0,0.015,0,100,0.0
123.5,0.016,0,100,0.0
124.0,0.016,0,100,0.0
124.5,0.015,0,99,0.0
125.0,0.011,0,99,0.0
125.5,0.013,0,100,0.0
126.0,0.015,0,100,0.0
126.5,0.018,0,100,0.0
127.0,0.016,0,101,0.0
127.5,0.018,0,102,0.0
128.0,0.016,0,102,0.0
128.5,0.016,0,102,0.0
129.0,0.016,0,102,0.0
129.5,0.016,0,101,0.0
130.0,0.015,0,101,0.0
130.5,0.015,0,101,0.0
131.0,0.013,0,101,0.0
131.5,0.015,0,100,1.8
132.0,0.013,0,100,3.0
132.5,0.016,0,100,3.6
133.0,0.016,0,101,4.2
133.5,0.015,0,101,3.6
134.0,0.013,0,101,3.6
134.5,0.016,0,100,3.0
135.0,0.015,0,100,3.0
135.5,0.018,0,100,3.0
136.0,0.018,0,100,3.0
136.5,0.016,0,100,3.0
137.0,0.015,0,100,3.6
137.5,0.015,0,100,3.6
138.0,0.011,0,101,4.2
138.5,0.015,0,101,4.2
139.0,0.016,0,101,4.2
139.5,0.013,0,101,3.6
140.0,0.013,0,101,3.6
140.5,0.013,0,101,3.6
141.0,0.01,0,101,3.6
141.5,0.016,0,101,3.6
142.0,0.013,0,101,4.2
142.5,0.013,0,101,3.6
143.0,0.013,0,101,3.6
143.5,0.015,0,101,3.6
144.0,0.013,0,101,3.6
144.5,0.016,0,101,3.0
145.0,0.016,0,101,3.0
145.5,0.016,0,101,2.4000000000000004
146.0,0.016,0,101,2.4000000000000004
146.5,0.016,0,102,3.0
147.0,0.016,0,102,3.0
147.5,0.019,0,101,3.0
148.0,0.018,0,101,2.4000000000000004
148.5,0.015,0,101,1.8
149.0,0.015,0,101,1.2000000000000002
149.5,0.015,0,102,1.2000000000000002
150.0,0.011,0,101,1.2000000000000002
150.5,0.016,0,101,1.2000000000000002
151.0,0.015,0,100,1.2000000000000002
151.5,0.013,0,100,1.2000000000000002
152.0,0.013,0,99,1.2000000000000002
152.5,0.016,0,99,1.2000000000000002
153.0,0.015,0,99,1.2000000000000002
153.5,0.018,0,99,0.0
154.0,0.016,0,98,0.0
154.5,0.016,0,98,0.0
155.0,0.016,0,99,0.0
155.5,0.016,0,99,0.0
156.0,0.015,0,99,0.0
156.5,0.016,0,98,0.0
157.0,0.016,0,99,0.0
157.5,0.016,0,98,0.0
158.0,0.015,0,98,0.0
158.5,0.015,0,100,0.0
159.0,0.013,0,100,0.0
159.5,0.015,0,99,0.0
160.0,0.015,0,101,0.0
160.5,0.018,0,101,0.0
161.0,0.016,0,101,0.0
161.5,0.016,0,101,0.0
162.0,0.016,0,101,0.0
162.5,0.015,0,100,0.0
163.0,0.016,0,100,0.0
163.5,0.016,0,100,0.6000000000000001
164.0,0.015,0,99,1.8
164.5,0.015,0,100,3.0
165.0,0.015,0,100,3.6
165.5,0.018,0,101,3.6
166.0,0.018,0,100,3.6
166.5,0.018,0,100,3.0
167.0,0.018,0,100,3.0
167.5,0.018,0,99,3.0
168.0,0.016,0,99,3.0
168.5,0.013,0,99,3.0
169.0,0.013,0,99,3.6
169.5,0.016,0,100,3.6
170.0,0.016,0,100,3.6
170.5,0.016,0,100,4.2
171.0,0.016,0,101,4.2
171.5,0.015,0,101,4.2
172.0,0.015,0,101,3.6
172.5,0.015,0,100,3.6
173.0,0.015,0,100,3.0
173.5,0.015,0,100,3.0
174.0,0.016,0,100,3.6
174.5,0.016,0,100,3.6
175.0,0.015,0,100,3.6
175.5,0.015,0,100,3.6
176.0,0.015,0,100,3.6
176.5,0.015,0,101,3.6
177.0,0.015,0,101,3.0
177.5,0.016,0,101,3.0
178.0,0.015,0,101,3.0
178.5,0.016,0,101,3.0
179.0,0.016,0,101,3.0
179.5,0.018,0,101,3.0
180.0,0.018,0,101,3.0
180.5,0.018,0,101,2.4000000000000004
181.0,0.016,0,101,1.8
181.5,0.016,0,101,1.2000000000000002
182.0,0.016,0,101,1.2000000000000002
182.5,0.016,0,101,1.2000000000000002
183.0,0.015,0,101,1.2000000000000002
183.5,0.016,0,100,1.2000000000000002
184.0,0.015,0,99,1.2000000000000002
184.5,0.015,0,99,1.2000000000000002
185.0,0.015,0,98,1.2000000000000002
185.5,0.015,0,98,1.2000000000000002
186.0,0.015,0,98,0.0
186.5,0.016,0,98,0.0
187.0,0.015,0,98,0.0
187.5,0.015,0,98,0.0
188.0,0.016,0,98,0.0
188.5,0.016,0,99,0.0
189.0,0.016,0,98,0.0
189.5,0.013,0,98,0.0
190.0,0.015,0,98,0.0
190.5,0.016,0,98,0.0
191.0,0.018,0,99,0.0
191.5,0.016,0,99,0.0
192.0,0.018,0,100,0.0
192.5,0.016,0,100,0.0
193.0,0.018,0,101,0.0
193.5,0.018,0,101,0.0
194.0,0.018,0,101,0.0
194.5,0.016,0,100,0.0
195.0,0.015,0,100,0.0
195.5,0.016,0,100,0.0
196.0,0.018,0,100,0.0
196.5,0.016,0,99,1.8
197.0,0.016,0,99,3.0
197.5,0.015,0,100,3.6
198.0,0.016,0,100,3.6
198.5,0.015,0,100,3.6
199.0,0.015,0,100,3.0
199.5,0.016,0,99,3.0
200.0,0.018,0,99,3.0
200.5,0.016,0,99,3.0
201.0,0.018,0,99,3.0
201.5,0.018,0,99,3.6
202.0,0.016,0,99,3.6
202.5,0.013,0,100,3.6
203.0,0.015,0,100,4.2
203.5,0.016,0,100,4.2
204.0,0.018,0,100,4.2
204.5,0.019,0,100,3.6
205.0,0.018,0,100,3.6
205.5,0.018,0,100,3.0
206.0,0.016,0,100,3.0
206.5,0.015,0,100,3.6
207.0,0.015,0,100,4.2
207.5,0.016,0,100,3.6
208.0,0.015,0,100,3.6
208.5,0.015,0,100,3.6
209.0,0.016,0,100,3.6
209.5,0.016,0,100,3.0
210.0,0.016,0,101,3.0
210.5,0.018,0,100,3.0
211.0,0.016,0,101,2.4000000000000004
211.5,0.015,0,101,3.0
212.0,0.018,0,101,3.0
212.5,0.016,0,100,3.0
213.0,0.016,0,100,2.4000000000000004
213.5,0.018,0,101,1.8
214.0,0.018,0,101,1.8
214.5,0.016,0,101,1.2000000000000002
215.0,0.018,0,101,1.2000000000000002
215.5,0.018,0,100,1.2000000000000002
216.0,0.015,0,100,1.2000000000000002
216.5,0.016,0,99,1.2000000000000002
217.0,0.016,0,99,1.2000000000000002
217.5,0.015,0,98,1.2000000000000002
218.0,0.015,0,98,1.2000000000000002
218.5,0.016,0,98,0.6000000000000001
219.0,0.016,0,98,0.0
219.5,0.018,0,98,0.0
220.0,0.018,0,98,0.0
220.5,0.016,0,98,0.0
221.0,0.013,0,98,0.0
221.5,0.016,0,98,0.0
222.0,0.015,0,98,0.0
222.5,0.016,0,98,0.0
223.0,0.016,0,99,0.0
223.5,0.015,0,99,0.0
224.0,0.016,0,99,0.0
224.5,0.016,0,100,0.0
225.0,0.015,0,101,0.0
225.5,0.016,0,101,0.0
226.0,0.016,0,101,0.0
226.5,0.016,0,101,0.0
227.0,0.018,0,100,0.0
227.5,0.018,0,100,0.0
228.0,0.015,0,100,0.0
228.5,0.015,0,100,0.0
229.0,0.016,0,99,1.8
229.5,0.015,0,99,3.0
230.0,0.016,0,100,3.6
230.5,0.016,0,100,3.6
231.0,0.016,0,100,3.6
231.5,0.016,0,100,3.0
232.0,0.018,0,100,3.0
232.5,0.018,0,99,3.0
233.0,0.016,0,99,3.0
233.5,0.016,0,99,3.0
234.0,0.015,0,99,3.6
234.5,0.018,0,99,3.6
235.0,0.016,0,100,3.6
235.5,0.018,0,100,4.2
236.0,0.018,0,100,4.2
236.5,0.016,0,101,4.2
237.0,0.016,0,101,3.6
237.5,0.019,0,101,3.6
238.0,0.016,0,100,3.0
238.5,0.018,0,100,3.0
239.0,0.016,0,100,3.6
239.5,0.015,0,100,4.2
240.0,0.015,0,100,3.6
240.5,0.016,0,100,3.6
241.0,0.018,0,101,3.6
241.5,0.016,0,101,3.6
242.0,0.016,0,101,3.0
242.5,0.016,0,101,3.0
243.0,0.016,0,101,2.4000000000000004
243.5,0.018,0,101,2.4000000000000004
244.0,0.018,0,102,2.4000000000000004
244.5,0.018,0,101,3.0
245.0,0.018,0,101,3.0
245.5,0.016,0,101,2.4000000000000004
246.0,0.015,0,101,1.8
246.5,0.016,0,101,1.8
247.0,0.016,0,102,1.2000000000000002
247.5,0.016,0,101,1.2000000000000002
248.0,0.021,0,101,1.2000000000000002
248.5,0.019,0,100,1.2000000000000002
249.0,0.018,0,100,1.2000000000000002
249.5,0.018,0,99,1.2000000000000002
250.0,0.018,0,99,1.2000000000000002
250.5,0.016,0,98,1.2000000000000002
251.0,0.016,0,99,0.6000000000000001
251.5,0.018,0,99,0.0
252.0,0.015,0,99,0.0
252.5,0.018,0,98,0.0
253.0,0.018,0,99,0.0
253.5,0.018,0,98,0.0
254.0,0.016,0,98,0.0
254.5,0.016,0,99,0.0
255.0,0.015,0,98,0.0
255.5,0.018,0,99,0.0
256.0,0.018,0,99,0.0
256.5,0.018,0,99,0.0
257.0,0.018,0,100,0.0
257.5,0.018,0,101,0.0
258.0,0.016,0,101,0.0
258.5,0.018,0,101,0.0
259.0,0.015,0,101,0.0
259.5,0.016,0,100,0.0
260.0,0.016,0,100,0.0
260.5,0.018,0,100,0.0
261.0,0.018,0,100,0.0
261.5,0.019,0,99,1.2000000000000002
262.0,0.016,0,99,3.0
262.5,0.018,0,100,3.6
263.0,0.016,0,100,3.6
263.5,0.016,0,100,3.6
264.0,0.016,0,100,3.0
264.5,0.018,0,100,3.0
265.0,0.016,0,99,3.0
265.5,0.019,0,99,3.0
266.0,0.019,0,99,3.0
266.5,0.016,0,99,3.0
267.0,0.018,0,99,3.6
267.5,0.018,0,99,3.6
268.0,0.016,0,99,4.2
268.5,0.019,0,100,4.2
269.0,0.018,0,100,4.2
269.5,0.016,0,100,3.6
270.0,0.018,0,100,3.6
270.5,0.016,0,100,3.0
271.0,0.016,0,99,3.6
271.5,0.016,0,100,3.6
272.0,0.016,0,100,4.2
272.5,0.016,0,100,3.6
273.0,0.015,0,100,3.6
273.5,0.015,0,100,3.6
274.0,0.016,0,100,3.6
274.5,0.018,0,100,3.0
275.0,0.019,0,100,3.0
275.5,0.018,0,100,2.4000000000000004
276.0,0.018,0,100,2.4000000000000004
276.5,0.016,0,100,2.4000000000000004
277.0,0.018,0,100,3.0
277.5,0.018,0,100,1.8
278.0,0.018,0,100,1.2000000000000002
278.5,0.016,0,101,1.2000000000000002
279.0,0.016,0,100,1.2000000000000002
279.5,0.016,0,100,1.2000000000000002
280.0,0.018,0,99,1.2000000000000002
280.5,0.018,0,99,1.2000000000000002
281.0,0.016,0,98,1.2000000000000002
281.5,0.015,0,98,1.2000000000000002
282.0,0.015,0,97,1.2000000000000002
282.5,0.013,0,98,0.6000000000000001
283.0,0.016,0,97,0.0
283.5,0.016,0,97,0.0
284.0,0.018,0,97,0.0
284.5,0.015,0,98,0.0
285.0,0.016,0,98,0.0
285.5,0.016,0,98,0.0
286.0,0.018,0,97,0.0
286.5,0.018,0,98,0.0
287.0,0.018,0,98,0.0
287.5,0.016,0,98,0.0
288.0,0.018,0,99,0.0
288.5,0.018,0,99,0.0
289.0,0.018,0,100,0.0
289.5,0.018,0,100,0.0
290.0,0.019,0,101,0.0
290.5,0.018,0,101,0.0
291.0,0.018,0,100,0.0
291.5,0.016,0,100,0.0
292.0,0.016,0,100,0.0
292.5,0.018,0,100,0.0
293.0,0.016,0,100,0.6000000000000001
293.5,0.016,0,99,2.4000000000000004
294.0,0.016,0,100,3.6
294.5,0.016,0,100,3.6
295.0,0.018,0,100,3.6
295.5,0.016,0,100,3.0
296.0,0.018,0,100,3.0
296.5,0.016,0,99,3.0
297.0,0.018,0,99,3.0
297.5,0.015,0,99,3.0
298.0,0.015,0,99,3.0
298.5,0.016,0,99,3.6
299.0,0.016,0,100,3.6
299.5,0.018,0,100,3.6
300.0,0.016,0,100,4.2
300.5,0.018,0,100,4.2
301.0,0.018,0,100,3.6
301.5,0.018,0,100,3.6
302.0,0.016,0,100,3.0
302.5,0.016,0,100,3.0
303.0,0.018,0,100,3.0
303.5,0.016,0,100,3.6
304.0,0.016,0,100,3.6
304.5,0.016,0,100,3.6
305.0,0.013,0,100,3.6
305.5,0.016,0,100,3.6
306.0,0.016,0,101,3.6
306.5,0.015,0,101,3.0
307.0,0.016,0,101,2.4000000000000004
307.5,0.018,0,101,2.4000000000000004
308.0,0.016,0,101,2.4000000000000004
308.5,0.018,0,101,3.0
309.0,0.018,0,101,3.0
309.5,0.018,0,101,2.4000000000000004
310.0,0.016,0,100,1.8
310.5,0.016,0,101,1.8
311.0,0.015,0,101,1.2000000000000002
311.5,0.018,0,101,1.2000000000000002
312.0,0.018,0,101,1.2000000000000002
312.5,0.016,0,100,1.2000000000000002
313.0,0.018,0,99,1.2000000000000002
313.5,0.016,0,99,1.2000000000000002
314.0,0.016,0,99,1.2000000000000002
314.5,0.018,0,98,1.2000000000000002
315.0,0.016,0,98,0.6000000000000001
315.5,0.016,0,98,0.0
316.0,0.015,0,98,0.0
316.5,0.016,0,98,0.0
317.0,0.015,0,98,0.0
317.5,0.016,0,98,0.0
318.0,0.018,0,98,0.0
318.5,0.015,0,98,0.0
319.0,0.015,0,98,0.0
319.5,0.015,0,98,0.0
320.0,0.015,0,99,0.0
320.5,0.016,0,99,0.0
321.0,0.018,0,99,0.0
321.5,0.018,0,100,0.0
322.0,0.016,0,100,0.0
322.5,0.019,0,101,0.0
323.0,0.018,0,101,0.0
323.5,0.015,0,101,0.0
324.0,0.016,0,100,0.0
324.5,0.015,0,100,0.0
325.0,0.015,0,100,0.0
325.5,0.016,0,99,0.6000000000000001
326.0,0.016,0,99,2.4000000000000004
326.5,0.015,0,99,3.6
327.0,0.016,0,100,3.6
327.5,0.015,0,100,3.6
328.0,0.016,0,100,3.6
328.5,0.016,0,100,3.0
329.0,0.016,0,99,3.0
329.5,0.016,0,99,3.0
330.0,0.016,0,98,3.0
330.5,0.016,0,98,3.0
331.0,0.016,0,99,3.6
331.5,0.015,0,99,3.6
332.0,0.013,0,99,3.6
332.5,0.015,0,100,4.2
333.0,0.015,0,100,4.2
333.5,0.013,0,100,4.2
334.0,0.016,0,100,3.6
334.5,0.016,0,100,3.0
335.0,0.016,0,100,3.0
335.5,0.018,0,100,3.0
336.0,0.016,0,100,3.6
336.5,0.016,0,100,3.6
337.0,0.015,0,99,3.0
337.5,0.011,0,100,3.6
338.0,0.013,0,100,3.6
338.5,0.016,0,100,3.0
339.0,0.016,0,100,3.0
339.5,0.016,0,101,2.4000000000000004
340.0,0.016,0,100,2.4000000000000004
340.5,0.015,0,101,2.4000000000000004
341.0,0.013,0,101,2.4000000000000004
341.5,0.015,0,100,3.0
342.0,0.015,0,100,3.0
342.5,0.016,0,100,1.8
343.0,0.016,0,101,1.8
343.5,0.018,0,101,1.2000000000000002
344.0,0.015,0,101,1.2000000000000002
344.5,0.015,0,101,1.2000000000000002
345.0,0.013,0,100,1.2000000000000002
345.5,0.011,0,100,1.2000000000000002
346.0,0.013,0,99,1.2000000000000002
346.5,0.015,0,99,1.2000000000000002
347.0,0.015,0,98,1.2000000000000002
347.5,0.013,0,98,1.2000000000000002
348.0,0.015,0,98,0.0
348.5,0.015,0,98,0.0
349.0,0.015,0,98,0.0
349.5,0.015,0,98,0.0
350.0,0.015,0,98,0.0
350.5,0.013,0,98,0.0
351.0,0.015,0,98,0.0
351.5,0.015,0,98,0.0
352.0,0.016,0,98,0.0
352.5,0.016,0,98,0.0
353.0,0.015,0,99,0.0
353.5,0.015,0,99,0.0
354.0,0.015,0,100,0.0
354.5,0.015,0,100,0.0
355.0,0.016,0,100,0.0
355.5,0.015,0,100,0.0
356.0,0.015,0,100,0.0
356.5,0.013,0,100,0.0
357.0,0.011,0,99,0.0
357.5,0.011,0,99,0.0
358.0,0.013,0,99,0.0
358.5,0.011,0,99,1.8
359.0,0.011,0,99,3.0
359.5,0.013,0,99,3.6
360.0,0.015,0,100,3.6
360.5,0.015,0,100,3.6
361.0,0.016,0,99,3.0
361.5,0.016,0,99,3.0
362.0,0.016,0,98,3.0
362.5,0.013,0,99,3.0
363.0,0.013,0,98,3.0
363.5,0.013,0,98,3.0
364.0,0.015,0,99,3.6
364.5,0.016,0,99,3.6
365.0,0.016,0,99,4.2
365.5,0.015,0,100,4.800000000000001
366.0,0.011,0,100,4.2
366.5,0.011,0,100,4.2
367.0,0.015,0,100,3.6
367.5,0.015,0,99,3.6
368.0,0.013,0,99,3.6
368.5,0.015,0,99,3.6
369.0,0.013,0,99,4.2
369.5,0.013,0,100,3.6
370.0,0.013,0,100,3.6
370.5,0.015,0,99,3.6
371.0,0.011,0,100,3.6
371.5,0.011,0,100,3.0
372.0,0.01,0,100,3.0
372.5,0.011,0,101,2.4000000000000004
373.0,0.013,0,101,2.4000000000000004
373.5,0.013,0,100,2.4000000000000004
374.0,0.013,0,101,3.0
374.5,0.015,0,100,3.0
375.0,0.016,0,100,2.4000000000000004
375.5,0.015,0,100,1.8
376.0,0.013,0,100,1.8
376.5,0.015,0,101,1.2000000000000002
377.0,0.016,0,100,1.2000000000000002
377.5,0.015,0,100,1.2000000000000002
378.0,0.013,0,99,1.2000000000000002
378.5,0.011,0,99,1.2000000000000002
379.0,0.011,0,98,1.2000000000000002
379.5,0.013,0,98,1.2000000000000002
380.0,0.011,0,98,1.2000000000000002
380.5,0.013,0,98,0.6000000000000001
381.0,0.015,0,98,0.0
381.5,0.015,0,98,0.0
382.0,0.015,0,98,0.0
382.5,0.015,0,98,0.0
383.0,0.013,0,98,0.0
383.5,0.013,0,98,0.0
384.0,0.011,0,98,0.0
384.5,0.011,0,98,0.0
385.0,0.011,0,98,0.0
385.5,0.013,0,99,0.0
386.0,0.013,0,99,0.0
386.5,0.013,0,99,0.0
387.0,0.015,0,100,0.0
387.5,0.016,0,101,0.0
388.0,0.015,0,101,0.0
388.5,0.015,0,101,0.0
389.0,0.013,0,100,0.0
389.5,0.011,0,100,0.0
390.0,0.015,0,100,0.0
390.5,0.013,0,100,0.0
391.0,0.015,0,100,1.2000000000000002
391.5,0.011,0,99,2.4000000000000004
392.0,0.011,0,99,3.6
392.5,0.011,0,100,3.6
393.0,0.013,0,100,3.6
393.5,0.013,0,100,3.0
394.0,0.013,0,100,3.0
394.5,0.015,0,99,3.0
395.0,0.015,0,99,3.0
395.5,0.015,0,99,3.0
396.0,0.015,0,99,3.0
396.5,0.015,0,99,3.6
397.0,0.011,0,100,3.6
397.5,0.013,0,100,3.6
398.0,0.011,0,100,4.2
398.5,0.015,0,100,4.2
399.0,0.013,0,100,3.6
399.5,0.015,0,100,3.6
400.0,0.015,0,100,3.6
400.5,0.015,0,100,3.0
401.0,0.015,0,100,3.6
401.5,0.016,0,100,3.6
402.0,0.013,0,100,3.6
402.5,0.015,0,100,3.6
403.0,0.013,0,100,3.6
403.5,0.015,0,100,3.6
404.0,0.013,0,100,3.0
404.5,0.015,0,100,3.0
405.0,0.013,0,100,2.4000000000000004
405.5,0.013,0,101,2.4000000000000004
406.0,0.011,0,101,2.4000000000000004
406.5,0.013,0,101,3.0
407.0,0.011,0,101,3.0
